flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,submissionTime,versionId,linkedEvents,duration_minutes,flare_class,risk_level,hour,day,month,year,day_of_week,magnitude,flare_class_encoded
2024-02-07T03:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-07 03:04:00+00:00,2024-02-07 03:31:00+00:00,2024-02-07 04:11:00+00:00,M5.1,S36W80,13575.0,2024-02-07 12:56:00+00:00,3,[{'activityID': '2024-02-07T03:36:00-CME-001'}],67.0,M,2,3,7,2,2024,2,5.1,1
2024-02-07T17:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-07 17:41:00+00:00,2024-02-07 18:05:00+00:00,2024-02-07 18:35:00+00:00,M1.3,S15E38,13576.0,2024-02-07 19:54:00+00:00,3,,54.0,M,2,17,7,2,2024,2,1.3,1
2024-02-08T12:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08 12:41:00+00:00,2024-02-08 13:12:00+00:00,2024-02-08 13:37:00+00:00,M3.4,S17E27,13576.0,2024-02-08 14:07:00+00:00,2,,56.0,M,2,12,8,2,2024,3,3.4,1
2024-02-08T14:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08 14:11:00+00:00,2024-02-08 14:18:00+00:00,2024-02-08 14:25:00+00:00,M1.2,S13W90,13564.0,2024-02-08 14:42:00+00:00,3,[{'activityID': '2024-02-08T15:23:00-CME-001'}],14.0,M,2,14,8,2,2024,3,1.2,1
2024-02-08T15:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08 15:17:00+00:00,2024-02-08 15:23:00+00:00,2024-02-08 15:27:00+00:00,M1.8,S16E24,13576.0,2024-02-09 19:04:00+00:00,3,,10.0,M,2,15,8,2,2024,3,1.8,1
2024-02-08T16:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08 16:12:00+00:00,2024-02-08 16:21:00+00:00,2024-02-08 16:28:00+00:00,C6.1,S13W90,13564.0,2024-02-08 20:52:00+00:00,1,[{'activityID': '2024-02-08T16:48:00-CME-001'}],16.0,C,1,16,8,2,2024,3,6.1,0
2024-02-08T18:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08 18:56:00+00:00,2024-02-08 19:02:00+00:00,2024-02-08 19:06:00+00:00,M1.3,S15E22,13576.0,2024-02-08 19:36:00+00:00,1,,10.0,M,2,18,8,2,2024,3,1.3,1
2024-02-08T23:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-08 23:16:00+00:00,2024-02-08 23:55:00+00:00,2024-02-09 00:36:00+00:00,M3.9,S36W100,13575.0,2024-02-09 02:17:00+00:00,1,[{'activityID': '2024-02-08T23:48:00-CME-001'}],80.0,M,2,23,8,2,2024,3,3.9,1
2024-02-09T00:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09 00:36:00+00:00,2024-02-09 00:41:00+00:00,2024-02-09 00:45:00+00:00,M3.1,S16E16,13576.0,2024-02-09 03:05:00+00:00,1,,9.0,M,2,0,9,2,2024,4,3.1,1
2024-02-09T12:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09 12:53:00+00:00,2024-02-09 13:14:00+00:00,2024-02-09 13:32:00+00:00,X3.3,S37W110,13575.0,2024-02-12 15:10:00+00:00,6,"[{'activityID': '2024-02-09T13:23:00-CME-001'}, {'activityID': '2024-02-09T15:09:00-SEP-001'}, {'activityID': '2024-02-09T15:30:00-SEP-001'}, {'activityID': '2024-02-09T15:34:00-SEP-001'}, {'activityID': '2024-02-09T15:37:00-SEP-001'}, {'activityID': '2024-02-09T15:52:00-SEP-001'}, {'activityID': '2024-02-09T15:59:00-SEP-001'}, {'activityID': '2024-02-09T16:44:00-SEP-001'}, {'activityID': '2024-02-09T16:45:00-SEP-001'}]",39.0,X,3,12,9,2,2024,4,3.3,2
2024-02-09T17:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-09 17:54:00+00:00,2024-02-09 18:00:00+00:00,2024-02-09 18:07:00+00:00,M1.2,S16E07,13576.0,2024-02-09 18:15:00+00:00,1,,13.0,M,2,17,9,2,2024,4,1.2,1
2024-02-10T00:42:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10 00:42:00+00:00,2024-02-10 00:51:00+00:00,2024-02-10 01:00:00+00:00,M1.5,S16E04,13576.0,2024-02-10 01:15:00+00:00,1,,18.0,M,2,0,10,2,2024,5,1.5,1
2024-02-10T03:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10 03:04:00+00:00,2024-02-10 03:54:00+00:00,2024-02-10 04:29:00+00:00,M3.4,S15E90,13584.0,2024-02-13 17:54:00+00:00,3,[{'activityID': '2024-02-10T03:48:00-CME-001'}],85.0,M,2,3,10,2,2024,5,3.4,1
2024-02-10T22:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-10 22:56:00+00:00,2024-02-10 23:07:00+00:00,2024-02-10 23:14:00+00:00,M9.0,S12W13,13576.0,2024-02-10 23:36:00+00:00,2,[{'activityID': '2024-02-10T23:36:00-CME-001'}],18.0,M,2,22,10,2,2024,5,9.0,1
2024-02-11T22:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-11 22:35:00+00:00,2024-02-11 22:45:00+00:00,2024-02-11 22:50:00+00:00,M1.0,N10E90,13585.0,2024-02-14 14:55:00+00:00,2,,15.0,M,2,22,11,2,2024,6,1.0,1
2024-02-12T03:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12 03:23:00+00:00,2024-02-12 03:48:00+00:00,2024-02-12 03:53:00+00:00,M6.5,S16W25,13576.0,2024-02-12 12:52:00+00:00,2,[{'activityID': '2024-02-12T05:12:00-CME-001'}],30.0,M,2,3,12,2,2024,0,6.5,1
2024-02-12T12:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12 12:50:00+00:00,2024-02-12 13:08:00+00:00,2024-02-12 13:21:00+00:00,M1.1,S16W30,13576.0,2024-02-12 13:57:00+00:00,1,,31.0,M,2,12,12,2,2024,0,1.1,1
2024-02-12T15:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12 15:31:00+00:00,2024-02-12 15:48:00+00:00,2024-02-12 16:03:00+00:00,M1.4,S16W30,13576.0,2024-02-12 18:38:00+00:00,2,,32.0,M,2,15,12,2,2024,0,1.4,1
2024-02-12T20:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-12 20:35:00+00:00,2024-02-12 21:17:00+00:00,2024-02-12 21:51:00+00:00,M2.6,N26E90,13586.0,2024-02-14 21:08:00+00:00,2,[{'activityID': '2024-02-12T22:18:00-CME-001'}],76.0,M,2,20,12,2,2024,0,2.6,1
2024-02-13T07:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-13 07:28:00+00:00,2024-02-13 07:59:00+00:00,2024-02-13 08:16:00+00:00,C5.0,N23E90,,2024-02-13 19:26:00+00:00,1,[{'activityID': '2024-02-13T08:09:00-CME-001'}],48.0,C,1,7,13,2,2024,1,5.0,0
2024-02-14T03:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-14 03:02:00+00:00,2024-02-14 03:10:00+00:00,2024-02-14 03:23:00+00:00,M1.0,N07W26,13582.0,2024-02-14 12:54:00+00:00,1,,21.0,M,2,3,14,2,2024,2,1.0,1
2024-02-14T07:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-14 07:26:00+00:00,2024-02-14 07:35:00+00:00,2024-02-14 07:42:00+00:00,M1.0,S17W55,13576.0,2024-02-14 12:55:00+00:00,1,,16.0,M,2,7,14,2,2024,2,1.0,1
2024-02-15T16:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-15 16:50:00+00:00,2024-02-15 17:07:00+00:00,2024-02-15 17:21:00+00:00,M1.8,S15W80,13576.0,2024-02-15 18:33:00+00:00,1,[{'activityID': '2024-02-15T17:36:00-CME-001'}],31.0,M,2,16,15,2,2024,3,1.8,1
2024-02-16T06:42:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-16 06:42:00+00:00,2024-02-16 06:53:00+00:00,2024-02-16 06:58:00+00:00,X2.5,S19W85,13576.0,2024-02-16 13:02:00+00:00,2,[{'activityID': '2024-02-16T07:23:00-CME-001'}],16.0,X,3,6,16,2,2024,4,2.5,2
2024-02-16T16:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-16 16:15:00+00:00,2024-02-16 16:36:00+00:00,2024-02-16 16:56:00+00:00,C6.1,N30E56,13586.0,2024-02-16 20:38:00+00:00,1,[{'activityID': '2024-02-16T17:36:00-CME-001'}],41.0,C,1,16,16,2,2024,4,6.1,0
2024-02-16T21:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-16 21:57:00+00:00,2024-02-16 22:09:00+00:00,2024-02-16 22:16:00+00:00,M3.0,S16W94,13576.0,2024-02-16 22:31:00+00:00,1,,19.0,M,2,21,16,2,2024,4,3.0,1
2024-02-19T23:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-19 23:00:00+00:00,2024-02-19 23:39:00+00:00,2024-02-20 01:08:00+00:00,C3.8,N12W80,13583.0,2024-02-20 20:37:00+00:00,1,[{'activityID': '2024-02-19T23:24:00-CME-001'}],128.0,C,1,23,19,2,2024,0,3.8,0
2024-02-21T15:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-21 15:39:00+00:00,2024-02-21 16:02:00+00:00,2024-02-21 16:42:00+00:00,C4.1,S40E90,,2024-02-21 20:44:00+00:00,1,[{'activityID': '2024-02-21T16:12:00-CME-001'}],63.0,C,1,15,21,2,2024,2,4.1,0
2024-02-21T22:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-21 22:52:00+00:00,2024-02-21 23:07:00+00:00,2024-02-21 23:14:00+00:00,X1.8,N17E38,13590.0,2024-02-21 23:20:00+00:00,2,,22.0,X,3,22,21,2,2024,2,1.8,2
2024-02-21T23:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-21 23:58:00+00:00,2024-02-22 00:14:00+00:00,2024-02-22 00:31:00+00:00,M1.5,S36E90,13591.0,2024-02-23 14:36:00+00:00,2,[{'activityID': '2024-02-22T00:24:00-CME-001'}],33.0,M,2,23,21,2,2024,2,1.5,1
2024-02-22T06:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22 06:17:00+00:00,2024-02-22 06:32:00+00:00,2024-02-22 06:40:00+00:00,X1.7,N17E34,13590.0,2024-02-22 13:10:00+00:00,2,,23.0,X,3,6,22,2,2024,3,1.7,2
2024-02-22T16:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22 16:17:00+00:00,2024-02-22 16:29:00+00:00,2024-02-22 16:38:00+00:00,C9.4,N05E90,,2024-02-23 17:53:00+00:00,1,[{'activityID': '2024-02-22T17:00:00-CME-001'}],21.0,C,1,16,22,2,2024,3,9.4,0
2024-02-22T20:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22 20:29:00+00:00,2024-02-22 20:46:00+00:00,2024-02-22 21:03:00+00:00,M4.8,N17E26,13590.0,2024-02-22 21:10:00+00:00,4,,34.0,M,2,20,22,2,2024,3,4.8,1
2024-02-22T22:08:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-22 22:08:00+00:00,2024-02-22 22:34:00+00:00,2024-02-22 22:43:00+00:00,X6.3,N17E26,13590.0,2024-02-23 00:58:00+00:00,4,,35.0,X,3,22,22,2,2024,3,6.3,2
2024-02-23T13:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23 13:12:00+00:00,2024-02-23 13:28:00+00:00,2024-02-23 13:54:00+00:00,M1.0,N17E17,13590.0,2024-02-23 16:03:00+00:00,4,,42.0,M,2,13,23,2,2024,4,1.0,1
2024-02-23T15:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23 15:41:00+00:00,2024-02-23 15:53:00+00:00,2024-02-23 16:06:00+00:00,M1.4,N17E16,13590.0,2024-02-23 16:21:00+00:00,4,,25.0,M,2,15,23,2,2024,4,1.4,1
2024-02-23T16:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23 16:12:00+00:00,2024-02-23 16:20:00+00:00,2024-02-23 16:37:00+00:00,M1.0,N17E15,13590.0,2024-02-23 20:08:00+00:00,1,,25.0,M,2,16,23,2,2024,4,1.0,1
2024-02-23T17:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-23 17:26:00+00:00,2024-02-23 17:47:00+00:00,2024-02-23 18:07:00+00:00,M2.6,N17E15,13590.0,2024-02-26 15:36:00+00:00,3,,41.0,M,2,17,23,2,2024,4,2.6,1
2024-02-24T06:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24 06:21:00+00:00,2024-02-24 06:34:00+00:00,2024-02-24 06:44:00+00:00,M4.5,N18E09,13590.0,2024-02-24 14:21:00+00:00,1,,23.0,M,2,6,24,2,2024,5,4.5,1
2024-02-24T10:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24 10:32:00+00:00,2024-02-24 10:57:00+00:00,2024-02-24 11:03:00+00:00,M2.2,N12E05,13590.0,2024-02-24 14:24:00+00:00,1,,31.0,M,2,10,24,2,2024,5,2.2,1
2024-02-24T11:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24 11:03:00+00:00,2024-02-24 11:18:00+00:00,2024-02-24 11:25:00+00:00,M3.6,N18E05,13590.0,2024-02-24 14:25:00+00:00,1,,22.0,M,2,11,24,2,2024,5,3.6,1
2024-02-24T11:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-24 11:54:00+00:00,2024-02-24 11:59:00+00:00,2024-02-24 12:04:00+00:00,M1.0,N18E20,13590.0,2024-02-24 14:27:00+00:00,1,,10.0,M,2,11,24,2,2024,5,1.0,1
2024-02-25T16:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-25 16:47:00+00:00,2024-02-25 17:22:00+00:00,2024-02-25 17:47:00+00:00,M2.0,N18W10,13590.0,2024-02-25 20:24:00+00:00,3,,60.0,M,2,16,25,2,2024,6,2.0,1
2024-02-28T08:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-28 08:56:00+00:00,2024-02-28 09:09:00+00:00,2024-02-28 09:27:00+00:00,C5.1,S16E31,,2024-02-28 17:01:00+00:00,1,[{'activityID': '2024-02-28T09:24:00-CME-001'}],31.0,C,1,8,28,2,2024,2,5.1,0
2024-02-28T16:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-02-28 16:24:00+00:00,2024-02-28 18:54:00+00:00,2024-02-28 21:15:00+00:00,M1.5,N19W59,13590.0,2024-02-29 14:21:00+00:00,7,[{'activityID': '2024-02-28T17:48:00-CME-001'}],291.0,M,2,16,28,2,2024,2,1.5,1
2024-03-07T22:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-07 22:02:00+00:00,2024-03-07 22:33:00+00:00,2024-03-07 23:24:00+00:00,C3.5,N17W90,,2024-03-08 19:01:00+00:00,3,[{'activityID': '2024-03-07T22:36:00-CME-001'}],82.0,C,1,22,7,3,2024,3,3.5,0
2024-03-08T21:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-08 21:18:00+00:00,2024-03-08 21:26:00+00:00,2024-03-08 21:31:00+00:00,M1.3,S13W14,13599.0,2024-03-08 21:43:00+00:00,1,,13.0,M,2,21,8,3,2024,4,1.3,1
2024-03-10T12:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-S: EXIS 1.0-8.0'}],2024-03-10 12:00:00+00:00,2024-03-10 12:13:00+00:00,2024-03-10 12:20:00+00:00,M7.4,S13W35,13599.0,2024-03-10 13:01:00+00:00,2,[{'activityID': '2024-03-10T12:48:00-CME-001'}],20.0,M,2,12,10,3,2024,6,7.4,1
2024-03-12T10:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-12 10:06:00+00:00,2024-03-12 10:18:00+00:00,2024-03-12 10:26:00+00:00,C3.3,S19E90,,2024-03-12 16:50:00+00:00,2,[{'activityID': '2024-03-12T10:55:00-CME-001'}],20.0,C,1,10,12,3,2024,1,3.3,0
2024-03-14T05:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-14 05:52:00+00:00,2024-03-14 06:04:00+00:00,2024-03-14 06:11:00+00:00,M1.0,S13W85,13599.0,2024-03-14 12:17:00+00:00,1,,19.0,M,2,5,14,3,2024,3,1.0,1
2024-03-15T02:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-15 02:00:00+00:00,2024-03-15 03:57:00+00:00,2024-03-15 04:35:00+00:00,C4.9,S13W90,13599.0,2024-03-20 12:03:00+00:00,1,[{'activityID': '2024-03-15T02:10:00-CME-001'}],155.0,C,1,2,15,3,2024,4,4.9,0
2024-03-15T05:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-15 05:32:00+00:00,2024-03-15 06:10:00+00:00,2024-03-15 06:59:00+00:00,C6.0,S13W97,13599.0,2024-03-15 13:30:00+00:00,1,[{'activityID': '2024-03-15T06:13:00-CME-001'}],87.0,C,1,5,15,3,2024,4,6.0,0
2024-03-16T16:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-16 16:22:00+00:00,2024-03-16 16:35:00+00:00,2024-03-16 16:44:00+00:00,M3.5,S17E90,13615.0,2024-03-20 13:40:00+00:00,2,,22.0,M,2,16,16,3,2024,5,3.5,1
2024-03-16T21:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-16 21:27:00+00:00,2024-03-16 21:55:00+00:00,2024-03-16 22:11:00+00:00,M1.1,S16E90,13615.0,2024-03-20 18:39:00+00:00,1,,44.0,M,2,21,16,3,2024,5,1.1,1
2024-03-18T03:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-18 03:21:00+00:00,2024-03-18 03:32:00+00:00,2024-03-18 03:45:00+00:00,M2.7,N21W85,13612.0,2024-03-18 11:38:00+00:00,1,[{'activityID': '2024-03-18T04:24:00-CME-001'}],24.0,M,2,3,18,3,2024,0,2.7,1
2024-03-18T04:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-18 04:06:00+00:00,2024-03-18 04:14:00+00:00,2024-03-18 04:24:00+00:00,M1.0,N16E68,13614.0,2024-03-18 11:40:00+00:00,1,,18.0,M,2,4,18,3,2024,0,1.0,1
2024-03-18T19:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-18 19:02:00+00:00,2024-03-18 19:19:00+00:00,2024-03-18 19:28:00+00:00,M6.7,S11E69,13615.0,2024-03-18 19:33:00+00:00,2,,26.0,M,2,19,18,3,2024,0,6.7,1
2024-03-19T02:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-19 02:24:00+00:00,2024-03-19 02:29:00+00:00,2024-03-19 02:38:00+00:00,M1.4,S14E65,13615.0,2024-03-19 12:04:00+00:00,1,,14.0,M,2,2,19,3,2024,1,1.4,1
2024-03-19T23:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-19 23:17:00+00:00,2024-03-19 23:27:00+00:00,2024-03-19 23:32:00+00:00,M2.1,S17E56,13615.0,2024-03-20 11:34:00+00:00,2,,15.0,M,2,23,19,3,2024,1,2.1,1
2024-03-20T07:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-20 07:23:00+00:00,2024-03-20 07:36:00+00:00,2024-03-20 07:47:00+00:00,M7.4,S10E48,13615.0,2024-03-20 11:27:00+00:00,2,,24.0,M,2,7,20,3,2024,2,7.4,1
2024-03-20T22:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-20 22:46:00+00:00,2024-03-20 22:55:00+00:00,2024-03-20 23:00:00+00:00,M1.9,S17E43,13615.0,2024-03-21 12:15:00+00:00,1,,14.0,M,2,22,20,3,2024,2,1.9,1
2024-03-22T13:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-22 13:45:00+00:00,2024-03-22 13:58:00+00:00,2024-03-22 14:12:00+00:00,C8.4,N18E13,13614.0,2024-03-22 19:36:00+00:00,1,[{'activityID': '2024-03-22T14:48:00-CME-001'}],27.0,C,1,13,22,3,2024,4,8.4,0
2024-03-22T20:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-22 20:18:00+00:00,2024-03-22 20:32:00+00:00,2024-03-22 20:45:00+00:00,M4.2,S14E19,13615.0,2024-03-22 20:49:00+00:00,1,,27.0,M,2,20,22,3,2024,4,4.2,1
2024-03-23T00:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 00:58:00+00:00,2024-03-23 01:33:00+00:00,2024-03-23 02:21:00+00:00,X1.1,N25E07,13614.0,2025-02-07 17:01:00+00:00,6,"[{'activityID': '2024-03-23T01:25:00-CME-001'}, {'activityID': '2024-03-23T05:57:00-SEP-001'}, {'activityID': '2024-03-23T06:49:00-SEP-001'}, {'activityID': '2024-03-23T08:15:00-SEP-001'}, {'activityID': '2024-03-23T09:55:00-SEP-001'}]",83.0,X,3,0,23,3,2024,5,1.1,2
2024-03-23T06:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 06:47:00+00:00,2024-03-23 06:55:00+00:00,2024-03-23 06:59:00+00:00,M1.1,S13E04,13615.0,2024-03-23 12:20:00+00:00,1,,12.0,M,2,6,23,3,2024,5,1.1,1
2024-03-23T07:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 07:01:00+00:00,2024-03-23 07:09:00+00:00,2024-03-23 07:26:00+00:00,M2.4,S14E11,13615.0,2024-03-23 12:19:00+00:00,1,,25.0,M,2,7,23,3,2024,5,2.4,1
2024-03-23T07:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 07:26:00+00:00,2024-03-23 07:38:00+00:00,2024-03-23 07:47:00+00:00,M3.1,S14E10,13615.0,2024-03-23 12:16:00+00:00,1,,21.0,M,2,7,23,3,2024,5,3.1,1
2024-03-23T11:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 11:22:00+00:00,2024-03-23 11:29:00+00:00,2024-03-23 11:36:00+00:00,M1.0,S14E07,13615.0,2024-03-23 12:15:00+00:00,1,,14.0,M,2,11,23,3,2024,5,1.0,1
2024-03-23T12:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 12:36:00+00:00,2024-03-23 12:47:00+00:00,2024-03-23 12:56:00+00:00,M1.3,S14E07,13615.0,2024-03-23 18:12:00+00:00,1,,20.0,M,2,12,23,3,2024,5,1.3,1
2024-03-23T13:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 13:04:00+00:00,2024-03-23 13:11:00+00:00,2024-03-23 13:20:00+00:00,M1.1,S14E10,13615.0,2024-03-23 17:27:00+00:00,2,,16.0,M,2,13,23,3,2024,5,1.1,1
2024-03-23T13:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 13:31:00+00:00,2024-03-23 13:37:00+00:00,2024-03-23 13:44:00+00:00,M1.9,S14E10,13615.0,2024-03-23 18:17:00+00:00,2,,13.0,M,2,13,23,3,2024,5,1.9,1
2024-03-23T13:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 13:51:00+00:00,2024-03-23 14:02:00+00:00,2024-03-23 14:15:00+00:00,M5.3,S14E05,13615.0,2024-03-23 18:40:00+00:00,4,,24.0,M,2,13,23,3,2024,5,5.3,1
2024-03-23T14:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 14:49:00+00:00,2024-03-23 14:53:00+00:00,2024-03-23 14:58:00+00:00,M1.5,S14E06,13615.0,2024-03-23 18:35:00+00:00,1,,9.0,M,2,14,23,3,2024,5,1.5,1
2024-03-23T15:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 15:01:00+00:00,2024-03-23 15:13:00+00:00,2024-03-23 15:17:00+00:00,M3.8,S14E07,13615.0,2024-03-23 16:08:00+00:00,1,,16.0,M,2,15,23,3,2024,5,3.8,1
2024-03-23T15:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-03-23 15:17:00+00:00,2024-03-23 15:22:00+00:00,2024-03-23 15:27:00+00:00,M3.7,S15E05,13615.0,2024-03-23 16:53:00+00:00,1,,10.0,M,2,15,23,3,2024,5,3.7,1
