flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,submissionTime,versionId,link,linkedEvents,sentNotifications
2024-05-12T13:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T13:40Z,2024-05-12T13:47Z,2024-05-12T13:49Z,M1.0,S10W90,,"Currently unnumbered region, simultaneous flaring from AR13664 (S20W74).",2024-05-12T18:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30776/-1,,
2024-05-12T13:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T13:49Z,2024-05-12T13:56Z,2024-05-12T14:08Z,M1.5,S21W75,13664.0,Simultaneous flaring from AR13675 and unnumbered region near S10E90+ on/beyond the eastern limb.,2024-05-12T18:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30775/-1,,
2024-05-12T16:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T16:11Z,2024-05-12T16:26Z,2024-05-12T16:38Z,X1.0,S21W75,13664.0,,2024-05-12T17:50Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30760/-1,,"[{'messageID': '20240512-AL-002', 'messageIssueTime': '2024-05-12T16:25Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30761/1'}, {'messageID': '20240512-AL-003', 'messageIssueTime': '2024-05-12T16:37Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30762/1'}]"
2024-05-12T20:17:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T20:17Z,2024-05-12T20:32Z,2024-05-12T20:49Z,M4.8,S18W73,13664.0,,2024-05-12T21:03Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30790/-1,,
2024-05-12T22:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T22:01Z,2024-05-12T22:06Z,2024-05-12T22:12Z,M1.1,S18W74,13664.0,,2024-05-12T22:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30791/-1,,
2024-05-12T22:14:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T22:14Z,2024-05-12T22:18Z,2024-05-12T22:24Z,M1.1,S18W74,13664.0,,2024-05-13T02:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30795/-1,,
2024-05-12T23:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-12T23:00Z,2024-05-12T23:10Z,2024-05-12T23:14Z,M1.0,S18W75,13664.0,,2024-05-12T23:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30796/-1,,
2024-05-13T01:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T01:23Z,2024-05-13T01:33Z,2024-05-13T01:38Z,M1.2,S18W76,13664.0,,2024-05-13T01:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30802/-1,,
2024-05-13T08:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T08:06Z,2024-05-13T08:20Z,2024-05-13T08:23Z,M1.2,S18W81,13664.0,"First peak in a bumpy double-peaked flare, both of which precede a larger, long-duration M4.9 and M6.6 peaked flare from the same eruption from AR 3664.",2024-05-13T12:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30808/-1,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",
2024-05-13T08:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T08:23Z,2024-05-13T08:29Z,2024-05-13T08:33Z,M1.4,S22W89,13664.0,"Second peak in a bumpy double-peaked flare, both of which precede a larger, long-duration M4.9 and M6.6 peaked flare from the same eruption from AR 3664.",2024-05-13T12:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30809/-1,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",
2024-05-13T08:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T08:47Z,2024-05-13T09:33Z,2024-05-13T09:36Z,M4.9,S22W83,13664.0,"Second largest peak in a long-duration eruption/flare from Active Region 13664. Small peaks in GOES X-ray flux are observed within this long duration flare, but appear to correspond to the same eruption. These peaks include an M1.2, M1.4, and M4.9 flare peaking at 2024-05-13T08:20Z, 2024-05-13T08:29Z, and 2024-05-13T09:33Z respectively.",2024-05-14T15:31Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30806/-1,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]",
2024-05-13T09:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T09:36Z,2024-05-13T09:44Z,2024-05-13T10:57Z,M6.6,S22W80,13664.0,"Largest peak in a long-duration eruption/flare from Active Region 13664. Additional brightening from S18W80, a northern portion of AR 3664, contributed to the peak X-ray flux value.",2024-05-14T15:24Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30803/-1,"[{'activityID': '2024-05-13T09:12:00-CME-001'}, {'activityID': '2024-05-13T12:44:00-SEP-001'}, {'activityID': '2024-05-13T13:10:00-SEP-001'}, {'activityID': '2024-05-13T14:00:00-SEP-001'}, {'activityID': '2024-05-13T16:19:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-001'}, {'activityID': '2024-05-13T18:07:00-SEP-002'}]","[{'messageID': '20240513-AL-003', 'messageIssueTime': '2024-05-13T09:44Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30804/1'}, {'messageID': '20240513-AL-004', 'messageIssueTime': '2024-05-13T12:34Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30805/1'}]"
2024-05-13T12:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T12:56Z,2024-05-13T13:11Z,2024-05-13T13:23Z,M3.7,S17W89,13664.0,,2024-05-13T13:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30816/-1,,
2024-05-13T14:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T14:02Z,2024-05-13T14:07Z,2024-05-13T14:11Z,M1.4,S22E02,13676.0,"This flare primarily occurs from Active Region 13676 but simultaneous, less intense flaring also occurs from Active Region 13664.",2024-05-14T17:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30852/-1,,
2024-05-13T14:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T14:12Z,2024-05-13T14:15Z,2024-05-13T14:22Z,M1.5,S18W80,13664.0,,2024-05-14T17:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30853/-1,,
2024-05-13T17:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T17:32Z,2024-05-13T17:47Z,2024-05-13T18:23Z,M1.0,S10E45,13674.0,,2024-05-13T19:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30828/-1,,
2024-05-13T18:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T18:38Z,2024-05-13T18:48Z,2024-05-13T19:07Z,M1.0,S18W85,13664.0,,2024-05-14T17:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30854/-1,,
2024-05-13T21:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-13T21:48Z,2024-05-13T21:59Z,2024-05-13T22:07Z,M1.5,S18W89,13664.0,,2024-05-14T12:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30835/-1,,
2024-05-14T01:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14T01:23Z,2024-05-14T01:48Z,2024-05-14T02:03Z,M2.5,S18W89,13664.0,"Directly preceding a X1.7 flare from AR 3664. Some simultaneous brightening observed in SDO AIA 131 at AR 3670 (N20W22), but the signature at AR 3664 is significantly brighter.",2024-05-14T12:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30836/-1,,
2024-05-14T02:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14T02:03Z,2024-05-14T02:09Z,2024-05-14T02:19Z,X1.7,S19W89,13664.0,,2024-05-14T12:22Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30832/-1,[{'activityID': '2024-05-14T02:24:00-CME-001'}],"[{'messageID': '20240514-AL-001', 'messageIssueTime': '2024-05-14T02:10Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30833/1'}, {'messageID': '20240514-AL-002', 'messageIssueTime': '2024-05-14T02:26Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30834/1'}]"
2024-05-14T04:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14T04:05Z,2024-05-14T04:08Z,2024-05-14T04:16Z,C6.5,S09E60,13679.0,"Small flare compared to background, manually calculated end time. Originally entered to support a CME, which was later determined to be unrelated. No need to delete this entry, though.",2024-05-14T19:26Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30839/-1,[{'activityID': '2024-05-14T04:48:00-CME-001'}],
2024-05-14T12:40:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14T12:40Z,2024-05-14T12:55Z,2024-05-14T13:05Z,X1.2,S19W90,13664.0,"This flare occurs near/slightly beyond the western limb, but likely originates from former Active Region 13664.",2024-05-14T13:15Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30837/-1,[{'activityID': '2024-05-14T13:12:00-CME-001'}],"[{'messageID': '20240514-AL-003', 'messageIssueTime': '2024-05-14T12:54Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30838/1'}, {'messageID': '20240514-AL-004', 'messageIssueTime': '2024-05-14T13:04Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30840/1'}]"
2024-05-14T16:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14T16:46Z,2024-05-14T16:51Z,2024-05-14T17:02Z,X8.7,S19W90,13664.0,"AR 3664 is likely ~S19W96 at this time, but W90 used as we cannot determine this yet.",2024-05-14T17:13Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30849/-1,[{'activityID': '2024-05-14T17:00:00-CME-001'}],"[{'messageID': '20240514-AL-006', 'messageIssueTime': '2024-05-14T16:52Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30850/1'}, {'messageID': '20240514-AL-007', 'messageIssueTime': '2024-05-14T17:00Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30851/1'}]"
2024-05-14T17:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-14T17:25Z,2024-05-14T17:38Z,2024-05-14T18:18Z,M4.4,N18E72,13682.0,,2024-05-14T18:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30855/-1,[{'activityID': '2024-05-14T17:48:00-CME-001'}],
2024-05-15T08:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15T08:18Z,2024-05-15T08:37Z,2024-05-15T08:52Z,X3.4,S20W90,13664.0,,2024-05-15T12:21Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30879/-1,[{'activityID': '2024-05-15T08:48:00-CME-001'}],"[{'messageID': '20240515-AL-002', 'messageIssueTime': '2024-05-15T08:36Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30880/1'}, {'messageID': '20240515-AL-003', 'messageIssueTime': '2024-05-15T12:29Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30882/1'}]"
2024-05-15T09:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15T09:50Z,2024-05-15T10:35Z,2024-05-15T11:06Z,M3.5,S25W90,13664.0,,2024-05-15T12:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30881/-1,[{'activityID': '2024-05-15T10:48:00-CME-001'}],
2024-05-15T13:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15T13:56Z,2024-05-15T14:06Z,2024-05-15T14:10Z,M2.9,S11E90,13685.0,"Active Region 3685 was numbered on 2024-05-16. Could be the return of old AR 3654, which had several M-class flares (including an M9.5) on its previous rotation.",2024-05-16T14:25Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30904/-1,,
2024-05-15T14:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15T14:10Z,2024-05-15T14:17Z,2024-05-15T14:20Z,M3.2,S12E90,13685.0,"Active Region 3685 was numbered on 2024-05-16. Could be the return of old AR 3654, which had several M-class flares (including an M9.5) on its previous rotation.",2024-05-16T14:26Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30905/-1,,
2024-05-15T14:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-15T14:20Z,2024-05-15T14:38Z,2024-05-15T14:51Z,X2.9,S12E90,13685.0,"Active Region 3685 was numbered on 2024-05-16. Could be the return of old AR 3654, which had several M-class flares (including an M9.5) on its previous rotation.",2024-05-16T14:25Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30900/-1,[{'activityID': '2024-05-15T14:53:00-CME-001'}],"[{'messageID': '20240515-AL-006', 'messageIssueTime': '2024-05-15T14:30Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30901/1'}, {'messageID': '20240515-AL-008', 'messageIssueTime': '2024-05-15T15:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30903/1'}]"
2024-05-16T07:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-16T07:50Z,2024-05-16T08:04Z,2024-05-16T08:10Z,M1.0,S10E81,13685.0,,2024-05-16T12:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30931/-1,,
2024-05-17T20:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-17T20:33Z,2024-05-17T21:08Z,2024-05-17T21:26Z,M7.2,S12E67,13685.0,,2024-05-18T16:33Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/30991/-1,[{'activityID': '2024-05-17T21:24:00-CME-001'}],"[{'messageID': '20240517-AL-005', 'messageIssueTime': '2024-05-17T21:11Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30992/1'}, {'messageID': '20240517-AL-007', 'messageIssueTime': '2024-05-17T22:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/30995/1'}]"
2024-05-19T13:37:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-19T13:37Z,2024-05-19T13:44Z,2024-05-19T13:48Z,M1.9,S10E35,13685.0,,2024-05-19T14:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31020/-1,[{'activityID': '2024-05-19T14:23:00-CME-001'}],
2024-05-19T17:47:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-19T17:47Z,2024-05-19T17:56Z,2024-05-19T18:00Z,M2.5,S10E33,13685.0,,2024-05-19T18:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31021/-1,[{'activityID': '2024-05-19T19:09:00-CME-001'}],
2024-05-19T21:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-19T21:53Z,2024-05-19T21:59Z,2024-05-19T22:03Z,M1.6,S09E35,13685.0,,2024-05-20T14:24Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31027/-1,,
2024-05-21T07:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-21T07:20Z,2024-05-21T07:32Z,2024-05-21T07:39Z,C4.8,S24W77,13683.0,,2025-02-07T01:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/36905/-1,,
2024-05-21T14:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-21T14:00Z,2024-05-21T14:13Z,2024-05-21T14:26Z,C6.6,S23W77,13683.0,,2024-05-22T15:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31074/-1,[{'activityID': '2024-05-21T14:36:00-CME-001'}],
2024-05-21T19:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-21T19:19Z,2024-05-21T19:31Z,2024-05-21T19:39Z,M1.9,S06W47,13679.0,,2024-05-21T19:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31067/-1,[{'activityID': '2024-05-21T20:12:00-CME-001'}],
2024-05-22T03:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-22T03:02Z,2024-05-22T03:13Z,2024-05-22T03:23Z,M1.5,S06W52,13679.0,,2024-05-22T12:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31070/-1,[{'activityID': '2024-05-22T04:00:00-CME-001'}],
2024-05-22T03:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-22T03:38Z,2024-05-22T04:04Z,2024-05-22T04:22Z,M2.3,S23W89,13683.0,,2024-05-22T12:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31071/-1,,
2024-05-22T13:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-22T13:51Z,2024-05-22T14:05Z,2024-05-22T14:12Z,M1.2,S06W58,13679.0,,2024-05-22T14:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31072/-1,,
2024-05-23T02:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-23T02:05Z,2024-05-23T02:16Z,2024-05-23T02:26Z,M4.2,S09W60,13679.0,,2024-05-23T11:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31088/-1,[{'activityID': '2024-05-23T03:12:00-CME-001'}],
2024-05-23T04:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-23T04:03Z,2024-05-23T04:29Z,2024-05-23T04:54Z,M1.7,S10W62,13679.0,,2024-05-23T11:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31089/-1,[{'activityID': '2024-05-23T04:24:00-CME-001'}],
2024-05-23T10:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-23T10:03Z,2024-05-23T10:08Z,2024-05-23T10:14Z,M1.0,S09W65,13679.0,,2024-05-23T11:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31090/-1,[{'activityID': '2024-05-23T10:12:00-CME-001'}],
2024-05-23T12:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-23T12:48Z,2024-05-23T13:20Z,2024-05-23T13:37Z,M2.5,S10W66,13679.0,,2024-05-23T13:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31094/-1,[{'activityID': '2024-05-23T13:25:00-CME-001'}],
2024-05-23T15:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-23T15:53Z,2024-05-23T15:58Z,2024-05-23T16:03Z,M1.0,S08W68,13679.0,,2024-05-23T16:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31097/-1,,
2024-05-24T06:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-24T06:28Z,2024-05-24T07:06Z,2024-05-24T07:21Z,M1.4,S11W26,13685.0,,2024-05-24T14:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31118/-1,,
2024-05-24T07:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-24T07:51Z,2024-05-24T08:01Z,2024-05-24T08:08Z,M1.0,S09W77,13679.0,,2024-05-24T14:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31117/-1,,
2024-05-24T08:08:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-24T08:08Z,2024-05-24T08:24Z,2024-05-24T08:35Z,M1.3,S16W25,13685.0,,2024-05-24T13:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31116/-1,,
2024-05-24T20:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-24T20:05Z,2024-05-24T20:25Z,2024-05-24T20:36Z,M1.4,S05W89,13679.0,,2024-05-25T12:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31146/-1,[{'activityID': '2024-05-24T20:48:00-CME-001'}],
2024-05-27T06:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-27T06:49Z,2024-05-27T07:08Z,2024-05-27T07:25Z,X2.8,S21E95,13697.0,Active region is likely to old AR3664 based on solar rotation calculation.,2024-05-28T13:31Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31158/-1,[{'activityID': '2024-05-27T07:23:00-CME-001'}],"[{'messageID': '20240527-AL-001', 'messageIssueTime': '2024-05-27T07:04Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/31159/1'}, {'messageID': '20240527-AL-002', 'messageIssueTime': '2024-05-27T12:15Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/31160/1'}]"
2024-05-29T00:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T00:57Z,2024-05-29T01:06Z,2024-05-29T01:12Z,M1.3,S20E80,13697.0,Simultaneous flaring from AR13695 (N28E36).,2024-05-29T12:51Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31180/-1,,
2024-05-29T06:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T06:33Z,2024-05-29T06:45Z,2024-05-29T06:58Z,M1.4,S22E75,13697.0,,2024-05-29T12:51Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31181/-1,,
2024-05-29T07:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T07:01Z,2024-05-29T07:06Z,2024-05-29T07:09Z,M1.0,N28E33,13695.0,Simultaneous flaring from AR13697.,2024-05-30T21:08Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31188/-1,,
2024-05-29T11:09:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T11:09Z,2024-05-29T11:21Z,2024-05-29T11:26Z,M1.8,N27E29,13695.0,,2024-05-29T12:51Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31182/-1,,
2024-05-29T12:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T12:45Z,2024-05-29T12:55Z,2024-05-29T13:06Z,M2.5,S23E69,13697.0,,2024-05-29T13:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31183/-1,,
2024-05-29T14:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T14:11Z,2024-05-29T14:37Z,2024-05-29T15:38Z,X1.4,S23E70,13697.0,,2024-05-29T15:42Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31185/-1,[{'activityID': '2024-05-29T14:48:00-CME-001'}],"[{'messageID': '20240529-AL-001', 'messageIssueTime': '2024-05-29T14:29Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/31186/1'}, {'messageID': '20240529-AL-002', 'messageIssueTime': '2024-05-29T14:53Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/31187/1'}]"
2024-05-29T15:44:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-05-29T15:44Z,2024-05-29T16:22Z,2024-05-29T16:56Z,M5.9,S20E80,13697.0,Follows shortly after the X1.4 flare also from AR13679. Start time determined using visual inspection of the GOES-P X-ray flux timeline and SDO AIA 131 imagery.,2024-05-30T20:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/31238/-1,[{'activityID': '2024-05-29T17:36:00-CME-001'}],
